scenario_id,family,pattern,n_steps,delta_l1_coherence,delta_purity,max_abs_part_P1_delta,max_abs_ZZ_delta,max_abs_negativity_delta,part_P1_delta_json,pair_ZZ_delta_json,pair_negativity_delta_json,seed,scope
1019,duplication_asymmetry,one_part_overdriven_B,5,2.225560589324,0.0,0.414030923962,0.907864987593,0.243970641274,"{""A"": 0.414030923962, ""B"": 0.108305880034, ""C"": 0.147780428753, ""D"": 0.392285126373}","{""AB"": -0.673705916951, ""AC"": -0.557869784075, ""AD"": -0.164029743269, ""BC"": 0.1234634069, ""BD"": -0.907864987593, ""CD"": -0.514906508297}","{""AB"": 0.0, ""AC"": 0.004939719076, ""AD"": 0.166477078327, ""BC"": 0.243970641274, ""BD"": 0.079908585207, ""CD"": 0.064684760377}",20260715,expanded_axes
1020,duplication_asymmetry,one_part_suppressed_C,5,2.896754079754,-0.015298418802,0.503745500358,0.848495350137,0.204659077596,"{""A"": 0.503745500358, ""B"": 0.449085039472, ""C"": 0.311335595713, ""D"": 0.160069921477}","{""AB"": -0.447199689677, ""AC"": -0.441925010698, ""AD"": -0.412243074833, ""BC"": -0.626673571072, ""BD"": -0.260811772593, ""CD"": -0.848495350137}","{""AB"": 0.01785276081, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.204659077596, ""BD"": 0.046590635285, ""CD"": 0.106939580015}",20260715,expanded_axes
1021,duplication_asymmetry,asymmetric_long_link_AD,5,4.042519804429,0.0,0.480674629445,0.670197471978,0.152007389403,"{""A"": 0.480674629445, ""B"": 0.381132219385, ""C"": 0.211723274065, ""D"": 0.234339533768}","{""AB"": -0.670197471978, ""AC"": -0.459995200128, ""AD"": -0.554116451959, ""BC"": -0.493623521114, ""BD"": 0.041199269105, ""CD"": -0.415720884057}","{""AB"": 0.081647351825, ""AC"": 0.002387328373, ""AD"": 0.077951430553, ""BC"": 0.014244331692, ""BD"": 0.152007389403, ""CD"": 0.03713533489}",20260715,expanded_axes
1,all_24_touch_orders,ABCD,9,2.508241389841,0.0,0.628881539796,0.67226805199,0.313269493842,"{""A"": 0.465151797803, ""B"": 0.226350684938, ""C"": 0.244701215387, ""D"": 0.628881539796}","{""AB"": -0.478832702035, ""AC"": -0.67226805199, ""AD"": -0.218268200194, ""BC"": -0.570064711031, ""BD"": -0.590980259286, ""CD"": -0.319092911016}","{""AB"": 0.019281251258, ""AC"": 0.016207667802, ""AD"": 0.0, ""BC"": 0.313269493842, ""BD"": 0.016048156649, ""CD"": 0.087037581232}",20260716,original_54
2,all_24_touch_orders,ABDC,9,2.994316244768,0.0,0.594253975596,0.61549030849,0.286709093888,"{""A"": 0.466604641074, ""B"": 0.21021803345, ""C"": 0.2771821051, ""D"": 0.594253975596}","{""AB"": -0.477427445124, ""AC"": -0.61549030849, ""AD"": -0.246160102692, ""BC"": -0.55463108821, ""BD"": -0.540413531386, ""CD"": -0.179978039527}","{""AB"": 0.029982182918, ""AC"": 0.008817927152, ""AD"": 0.0, ""BC"": 0.286709093888, ""BD"": 0.007378897989, ""CD"": 0.130444062018}",20260716,original_54
3,all_24_touch_orders,ACBD,9,1.921489918809,0.0,0.666266296193,0.738685853739,0.307140222143,"{""A"": 0.455580571566, ""B"": 0.163202281929, ""C"": 0.369919356824, ""D"": 0.666266296193}","{""AB"": -0.589298632471, ""AC"": -0.668863014086, ""AD"": -0.281588779512, ""BC"": -0.697763221178, ""BD"": -0.738685853739, ""CD"": -0.116848187765}","{""AB"": 0.053116429746, ""AC"": 0.019803414855, ""AD"": 0.0, ""BC"": 0.307140222143, ""BD"": 0.009893750694, ""CD"": 0.038934854222}",20260716,original_54
4,all_24_touch_orders,ACDB,9,3.155018117164,0.0,0.549631589686,0.723249614586,0.288131074424,"{""A"": 0.477586410681, ""B"": 0.196382387497, ""C"": 0.350751402675, ""D"": 0.549631589686}","{""AB"": -0.582639830658, ""AC"": -0.636625694839, ""AD"": -0.275470928119, ""BC"": -0.723249614586, ""BD"": -0.579181214073, ""CD"": -0.072507054036}","{""AB"": 0.050735034173, ""AC"": 0.006956896541, ""AD"": 0.0, ""BC"": 0.288131074424, ""BD"": 0.00938160901, ""CD"": 0.070469716746}",20260716,original_54
5,all_24_touch_orders,ADBC,9,3.64786948513,0.0,0.549651253644,0.634752868841,0.320451634688,"{""A"": 0.44224600905, ""B"": 0.212240883227, ""C"": 0.350053644607, ""D"": 0.549651253644}","{""AB"": -0.575877231668, ""AC"": -0.634752868841, ""AD"": -0.297184733387, ""BC"": -0.559798196023, ""BD"": -0.522536558027, ""CD"": -0.079953922807}","{""AB"": 0.036990817652, ""AC"": 0.011485212939, ""AD"": 0.0, ""BC"": 0.320451634688, ""BD"": 0.008322989317, ""CD"": 0.083676366133}",20260716,original_54
6,all_24_touch_orders,ADCB,9,4.241461555498,0.0,0.488733422983,0.697743707504,0.325265036108,"{""A"": 0.486970152248, ""B"": 0.25712177574, ""C"": 0.30864404731, ""D"": 0.488733422983}","{""AB"": -0.559615992898, ""AC"": -0.697743707504, ""AD"": -0.293354989004, ""BC"": -0.605699761488, ""BD"": -0.450788197014, ""CD"": -0.139964436461}","{""AB"": 0.027178077444, ""AC"": 0.008369331436, ""AD"": 0.0, ""BC"": 0.325265036108, ""BD"": 0.011862140455, ""CD"": 0.07588345726}",20260716,original_54
7,all_24_touch_orders,BACD,9,2.532698661113,0.0,0.61802091595,0.656144801317,0.302998539267,"{""A"": 0.555916343773, ""B"": 0.3216033035, ""C"": 0.187589304463, ""D"": 0.61802091595}","{""AB"": -0.415436003249, ""AC"": -0.656144801317, ""AD"": -0.099937116848, ""BC"": -0.502470642947, ""BD"": -0.441284484474, ""CD"": -0.428519128019}","{""AB"": 0.023655655194, ""AC"": 0.005676094266, ""AD"": 0.0, ""BC"": 0.302998539267, ""BD"": 0.007979359459, ""CD"": 0.11850031056}",20260716,original_54
8,all_24_touch_orders,BADC,9,2.988243780189,0.0,0.58460559343,0.545989144701,0.287586011395,"{""A"": 0.528740966226, ""B"": 0.336661887013, ""C"": 0.246321445615, ""D"": 0.58460559343}","{""AB"": -0.414149125393, ""AC"": -0.545989144701, ""AD"": -0.145188203737, ""BC"": -0.497384155431, ""BD"": -0.412680746929, ""CD"": -0.235794463493}","{""AB"": 0.021528826765, ""AC"": 0.003375383038, ""AD"": 0.0, ""BC"": 0.287586011395, ""BD"": 0.006411847106, ""CD"": 0.147058540332}",20260716,original_54
9,all_24_touch_orders,BCAD,9,1.743511984641,0.0,0.666511935137,0.684016704717,0.271546851374,"{""A"": 0.63232386035, ""B"": 0.295219058219, ""C"": 0.232095449042, ""D"": 0.666511935137}","{""AB"": -0.424274338632, ""AC"": -0.684016704717, ""AD"": -0.013546034696, ""BC"": -0.602202222216, ""BD"": -0.498504829862, ""CD"": -0.409902647429}","{""AB"": 0.044688557202, ""AC"": 0.008954547522, ""AD"": 0.0, ""BC"": 0.271546851374, ""BD"": 0.003370787205, ""CD"": 0.098594878965}",20260716,original_54
10,all_24_touch_orders,BCDA,9,1.71746385204,0.0,0.704259462384,0.683196175423,0.242734186618,"{""A"": 0.704259462384, ""B"": 0.285521836247, ""C"": 0.178191892231, ""D"": 0.570890669386}","{""AB"": -0.428624157897, ""AC"": -0.683196175423, ""AD"": 0.003673834572, ""BC"": -0.605590527481, ""BD"": -0.446005083708, ""CD"": -0.339799623493}","{""AB"": 0.059256908046, ""AC"": 0.001113347799, ""AD"": 0.0, ""BC"": 0.242734186618, ""BD"": 0.0, ""CD"": 0.133484674048}",20260716,original_54
11,all_24_touch_orders,BDAC,9,3.101031360464,0.0,0.624666819555,0.5940213988,0.28330826848,"{""A"": 0.624666819555, ""B"": 0.346219934282, ""C"": 0.206994010622, ""D"": 0.563527138443}","{""AB"": -0.425732083155, ""AC"": -0.5940213988, ""AD"": -0.115987011385, ""BC"": -0.48863808666, ""BD"": -0.407737529983, ""CD"": -0.247027510441}","{""AB"": 0.030534921654, ""AC"": 0.005768742805, ""AD"": 0.0, ""BC"": 0.28330826848, ""BD"": 0.008335070527, ""CD"": 0.137072791984}",20260716,original_54
12,all_24_touch_orders,BDCA,9,2.023293886416,0.0,0.665380369228,0.741352359222,0.265070175275,"{""A"": 0.665380369228, ""B"": 0.32438923541, ""C"": 0.148041294166, ""D"": 0.481141292869}","{""AB"": -0.389584665074, ""AC"": -0.741352359222, ""AD"": -0.047061037788, ""BC"": -0.557075035151, ""BD"": -0.367940051018, ""CD"": -0.328755110211}","{""AB"": 0.031412025757, ""AC"": 0.004571705352, ""AD"": 0.0, ""BC"": 0.265070175275, ""BD"": 0.00288252157, ""CD"": 0.161744594293}",20260716,original_54
13,all_24_touch_orders,CABD,9,0.795609024976,0.0,0.670959370178,0.880600905801,0.217466069804,"{""A"": 0.509224456057, ""B"": 0.052931768616, ""C"": 0.417044955993, ""D"": 0.670959370178}","{""AB"": -0.557016448597, ""AC"": -0.473799159948, ""AD"": -0.188149211553, ""BC"": -0.706456775752, ""BD"": -0.880600905801, ""CD"": 0.027141162731}","{""AB"": 0.063370732055, ""AC"": 0.01000985144, ""AD"": 0.0, ""BC"": 0.217466069804, ""BD"": 0.000100822724, ""CD"": 0.067514060389}",20260716,original_54
14,all_24_touch_orders,CADB,9,1.921163629992,0.0,0.575724678918,0.708390721914,0.214413415769,"{""A"": 0.500487444318, ""B"": 0.093140635851, ""C"": 0.411525195216, ""D"": 0.575724678918}","{""AB"": -0.515408921182, ""AC"": -0.43239477782, ""AD"": -0.202119571131, ""BC"": -0.699903233026, ""BD"": -0.708390721914, ""CD"": 0.036683610784}","{""AB"": 0.037913639965, ""AC"": 0.004304345422, ""AD"": 0.0, ""BC"": 0.214413415769, ""BD"": 0.0, ""CD"": 0.093480307771}",20260716,original_54
15,all_24_touch_orders,CBAD,9,0.750757354811,0.0,0.665371323147,0.773492740718,0.192441285733,"{""A"": 0.585425700714, ""B"": 0.102032265442, ""C"": 0.360662586321, ""D"": 0.665371323147}","{""AB"": -0.497861562479, ""AC"": -0.51424190137, ""AD"": -0.054979046227, ""BC"": -0.656552848347, ""BD"": -0.773492740718, ""CD"": -0.105225205774}","{""AB"": 0.105366026649, ""AC"": 0.009542739232, ""AD"": 0.0, ""BC"": 0.192441285733, ""BD"": 0.0, ""CD"": 0.094196228862}",20260716,original_54
16,all_24_touch_orders,CBDA,9,1.489689647528,0.0,0.65625402897,0.682236051477,0.17914892513,"{""A"": 0.65625402897, ""B"": 0.122981170764, ""C"": 0.334796255424, ""D"": 0.54960173251}","{""AB"": -0.6055453536, ""AC"": -0.504869102011, ""AD"": -0.031439474819, ""BC"": -0.682236051477, ""BD"": -0.653770846716, ""CD"": -0.048765210806}","{""AB"": 0.125735903071, ""AC"": 0.0031334956, ""AD"": 0.0, ""BC"": 0.17914892513, ""BD"": 5.4069644e-05, ""CD"": 0.118858457912}",20260716,original_54
17,all_24_touch_orders,CDAB,9,2.449475877349,0.0,0.575608292854,0.70402935434,0.211902024234,"{""A"": 0.575608292854, ""B"": 0.123666429608, ""C"": 0.403978193106, ""D"": 0.514575715503}","{""AB"": -0.553665317943, ""AC"": -0.427954778734, ""AD"": -0.154785939627, ""BC"": -0.70402935434, ""BD"": -0.610717856739, ""CD"": 0.010376637012}","{""AB"": 0.05808171899, ""AC"": 0.006885871947, ""AD"": 0.0, ""BC"": 0.211902024234, ""BD"": 0.001561141182, ""CD"": 0.091863272643}",20260716,original_54
18,all_24_touch_orders,CDBA,9,2.134020713467,0.0,0.63262182862,0.703856018894,0.195032168969,"{""A"": 0.63262182862, ""B"": 0.086086443139, ""C"": 0.405983672143, ""D"": 0.520437258564}","{""AB"": -0.674200095771, ""AC"": -0.520301870081, ""AD"": -0.121232029816, ""BC"": -0.703856018894, ""BD"": -0.64016926458, ""CD"": -0.043375850349}","{""AB"": 0.121184137778, ""AC"": 0.01160374335, ""AD"": 0.0, ""BC"": 0.195032168969, ""BD"": 0.0, ""CD"": 0.089412101734}",20260716,original_54
19,all_24_touch_orders,DABC,9,3.953045217029,0.0,0.509346305107,0.604891591423,0.360841585035,"{""A"": 0.509346305107, ""B"": 0.21738615749, ""C"": 0.323641011803, ""D"": 0.489908490555}","{""AB"": -0.533894074396, ""AC"": -0.604891591423, ""AD"": -0.204049044586, ""BC"": -0.565464840964, ""BD"": -0.438612609248, ""CD"": -0.119397444855}","{""AB"": 0.008985849705, ""AC"": 0.025429373708, ""AD"": 0.0, ""BC"": 0.360841585035, ""BD"": 0.002482502705, ""CD"": 0.060555093248}",20260716,original_54
20,all_24_touch_orders,DACB,9,4.274864385333,0.0,0.532252823248,0.655465193649,0.381420274115,"{""A"": 0.532252823248, ""B"": 0.255080006209, ""C"": 0.298211784515, ""D"": 0.465721331357}","{""AB"": -0.465602410718, ""AC"": -0.655465193649, ""AD"": -0.222427713161, ""BC"": -0.605878152646, ""BD"": -0.385079796855, ""CD"": -0.203928148843}","{""AB"": 0.004169415073, ""AC"": 0.016930198895, ""AD"": 0.0, ""BC"": 0.381420274115, ""BD"": 0.003730271681, ""CD"": 0.052478077923}",20260716,original_54
21,all_24_touch_orders,DBAC,9,3.657530348426,0.0,0.587385042907,0.680043810728,0.322496285754,"{""A"": 0.587385042907, ""B"": 0.253723269644, ""C"": 0.236716857744, ""D"": 0.514348949816}","{""AB"": -0.497271686252, ""AC"": -0.680043810728, ""AD"": -0.137402393043, ""BC"": -0.566627813495, ""BD"": -0.452694311481, ""CD"": -0.247007359169}","{""AB"": 0.03065186704, ""AC"": 0.030534688334, ""AD"": 0.0, ""BC"": 0.322496285754, ""BD"": 0.003941732433, ""CD"": 0.084120634584}",20260716,original_54
22,all_24_touch_orders,DBCA,9,2.570599803351,0.0,0.643494296968,0.797371719021,0.319161346564,"{""A"": 0.643494296968, ""B"": 0.242040934398, ""C"": 0.171911683354, ""D"": 0.47036519082}","{""AB"": -0.482852032264, ""AC"": -0.797371719021, ""AD"": -0.097725028891, ""BC"": -0.596421789452, ""BD"": -0.420623471787, ""CD"": -0.295670175309}","{""AB"": 0.037343866338, ""AC"": 0.029304357542, ""AD"": 0.0, ""BC"": 0.319161346564, ""BD"": 0.0, ""CD"": 0.087017784696}",20260716,original_54
23,all_24_touch_orders,DCAB,9,3.024474483567,0.0,0.573640529851,0.755706432875,0.339690628843,"{""A"": 0.573640529851, ""B"": 0.206471792475, ""C"": 0.328597675064, ""D"": 0.484521007708}","{""AB"": -0.490599535369, ""AC"": -0.59020407256, ""AD"": -0.153658890124, ""BC"": -0.755706432875, ""BD"": -0.465407709353, ""CD"": -0.164047975876}","{""AB"": 0.019579142396, ""AC"": 0.01757760565, ""AD"": 0.0, ""BC"": 0.339690628843, ""BD"": 0.003578289148, ""CD"": 0.054787959438}",20260716,original_54
24,all_24_touch_orders,DCBA,9,2.818728975322,0.0,0.62050274921,0.762479639604,0.327883143057,"{""A"": 0.62050274921, ""B"": 0.205159035876, ""C"": 0.334210034028, ""D"": 0.517788737377}","{""AB"": -0.635521579733, ""AC"": -0.655550135455, ""AD"": -0.121998113868, ""BC"": -0.762479639604, ""BD"": -0.566394938636, ""CD"": -0.191342623785}","{""AB"": 0.036850887568, ""AC"": 0.0350582062, ""AD"": 0.0, ""BC"": 0.327883143057, ""BD"": 0.003301374756, ""CD"": 0.044646666411}",20260716,original_54
25,rhythm_stop_burst,fast_repeat_A,33,5.147882392181,0.0,0.364840807801,0.620179458102,0.193466024123,"{""A"": 0.364840807801, ""B"": 0.217364793676, ""C"": 0.146867464357, ""D"": 0.319449050028}","{""AB"": -0.620179458102, ""AC"": -0.473847919455, ""AD"": -0.47288884678, ""BC"": -0.395991626, ""BD"": -0.22440500588, ""CD"": -0.31838969086}","{""AB"": 0.18327767192, ""AC"": 0.09283123272, ""AD"": 0.009571576025, ""BC"": 0.193466024123, ""BD"": 0.005360589112, ""CD"": 0.011441131064}",20260716,original_54
26,rhythm_stop_burst,slow_repeat_A,25,2.369167668047,0.0,0.603639626344,0.824414788487,0.158510102016,"{""A"": 0.337479967919, ""B"": 0.450056900398, ""C"": 0.603639626344, ""D"": -0.022333483265}","{""AB"": -0.126300155787, ""AC"": -0.405548987346, ""AD"": -0.457044170618, ""BC"": -0.155437718729, ""BD"": -0.537435792061, ""CD"": -0.824414788487}","{""AB"": 0.158510102016, ""AC"": 0.056341259295, ""AD"": 0.022765856669, ""BC"": 0.032364485342, ""BD"": 0.067962906502, ""CD"": 0.044063549604}",20260716,original_54
27,rhythm_stop_burst,irregular_ABCD,17,4.133990413946,0.0,0.37911940842,0.795491310463,0.173895547136,"{""A"": 0.269479787086, ""B"": 0.37911940842, ""C"": 0.295883766066, ""D"": 0.170592935282}","{""AB"": -0.795491310463, ""AC"": -0.578037315583, ""AD"": -0.425662347795, ""BC"": -0.402538205422, ""BD"": -0.327184882227, ""CD"": 0.136510150198}","{""AB"": 0.001510254184, ""AC"": 0.0, ""AD"": 0.030256413249, ""BC"": 0.173895547136, ""BD"": 0.06234711496, ""CD"": 0.112153368735}",20260716,original_54
28,rhythm_stop_burst,burst_then_idle,23,-2.505724644935,-0.739559120342,0.340078773457,0.674669760996,0.0,"{""A"": 0.332715257731, ""B"": 0.322110362003, ""C"": 0.340078773457, ""D"": 0.24639598582}","{""AB"": -0.674669760996, ""AC"": -0.378086287908, ""AD"": -0.480239252689, ""BC"": -0.575709415274, ""BD"": -0.289047077448, ""CD"": -0.361668308118}","{""AB"": 0.0, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.0}",20260716,original_54
29,rhythm_stop_burst,stop_then_reverse_phase,10,1.898891400862,0.0,0.636640666848,0.525820940035,0.124696933253,"{""A"": 0.636640666848, ""B"": 0.497060884438, ""C"": 0.459296225523, ""D"": 0.202205196963}","{""AB"": -0.126891227937, ""AC"": -0.176385034889, ""AD"": -0.525820940035, ""BC"": -0.022105797824, ""BD"": -0.289615905, ""CD"": -0.124153557853}","{""AB"": 0.033014814366, ""AC"": 0.119845111782, ""AD"": 0.046870690852, ""BC"": 0.124696933253, ""BD"": 0.0, ""CD"": 0.116969235897}",20260716,original_54
30,damage_restore_rewire,delete_A_then_run,3,4.068848134586,-0.001438182006,0.348383758654,1.021182321853,0.078715030067,"{""A"": 0.304128315263, ""B"": 0.330701432464, ""C"": 0.326916132963, ""D"": 0.348383758654}","{""AB"": -1.021182321853, ""AC"": -0.175455910556, ""AD"": -0.296868014738, ""BC"": -0.748770132522, ""BD"": -0.278760576419, ""CD"": -0.22636679854}","{""AB"": 0.078715030067, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.036051612336, ""BD"": 0.0, ""CD"": 0.044020156132}",20260716,original_54
31,damage_restore_rewire,delete_B_then_run,3,3.92632158939,-0.002601425604,0.345419503682,0.861934676033,0.06585657635,"{""A"": 0.345419503682, ""B"": 0.270217154244, ""C"": 0.296982587652, ""D"": 0.335193838814}","{""AB"": -0.861934676033, ""AC"": -0.153329759012, ""AD"": -0.23445104541, ""BC"": -0.505289461717, ""BD"": -0.148875150896, ""CD"": -0.130370881241}","{""AB"": 0.026316367317, ""AC"": 0.06585657635, ""AD"": 0.0, ""BC"": 0.019938403809, ""BD"": 0.056660110384, ""CD"": 0.038620446795}",20260716,original_54
32,damage_restore_rewire,delete_C_then_run,3,3.186356193498,-0.004579936217,0.359563621284,0.88798083779,0.076691338733,"{""A"": 0.339947797693, ""B"": 0.348266490474, ""C"": 0.264551676873, ""D"": 0.359563621284}","{""AB"": -0.88798083779, ""AC"": -0.15095939599, ""AD"": -0.280584423776, ""BC"": -0.87398137015, ""BD"": -0.105386374311, ""CD"": -0.619905812957}","{""AB"": 0.076691338733, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.050483989108, ""BD"": 0.0, ""CD"": 0.04727421257}",20260716,original_54
33,damage_restore_rewire,delete_D_then_run,3,3.316423862707,-0.005709837006,0.342710679962,1.052226205543,0.151385323085,"{""A"": 0.337140331609, ""B"": 0.342710679962, ""C"": 0.291697718363, ""D"": 0.243670078961}","{""AB"": -1.052226205543, ""AC"": -0.36481884423, ""AD"": -0.667882999612, ""BC"": -0.482245859115, ""BD"": 0.089339642815, ""CD"": -0.552363668985}","{""AB"": 0.151385323085, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.013382672684, ""CD"": 0.133608252838}",20260716,original_54
34,damage_restore_rewire,damage_B_restore_B,5,0.04821643819,-0.464444444444,0.568240330743,0.647494533108,0.003520410681,"{""A"": 0.568240330743, ""B"": 0.32244656485, ""C"": 0.278559053651, ""D"": 0.436092580214}","{""AB"": -0.647494533108, ""AC"": -0.545752097065, ""AD"": -0.149848834087, ""BC"": -0.203996683181, ""BD"": -0.397321878324, ""CD"": -0.446119548283}","{""AB"": 0.003520410681, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.0}",20260716,original_54
35,damage_restore_rewire,damage_C_restore_A,5,0.654524837369,-0.464444444444,0.366577593265,0.59298203983,0.041574870348,"{""A"": 0.349085555766, ""B"": 0.333278441479, ""C"": 0.366577593265, ""D"": 0.344322895299}","{""AB"": -0.558837629113, ""AC"": -0.59298203983, ""AD"": -0.375254958978, ""BC"": -0.363810967258, ""BD"": -0.446828529881, ""CD"": -0.234238572451}","{""AB"": 0.0, ""AC"": 0.0, ""AD"": 0.041574870348, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.0}",20260716,original_54
36,damage_restore_rewire,swap_A_D_midrun,5,3.161844778651,0.0,0.442655967974,0.960604994843,0.139984430263,"{""A"": 0.368238561404, ""B"": 0.350722577353, ""C"": 0.280137584361, ""D"": 0.442655967974}","{""AB"": -0.960604994843, ""AC"": -0.225166881615, ""AD"": -0.185706920262, ""BC"": -0.798439743163, ""BD"": -0.462597796102, ""CD"": -0.346404580208}","{""AB"": 0.125047585143, ""AC"": 0.000230856017, ""AD"": 0.016368614905, ""BC"": 0.139984430263, ""BD"": 0.025020122767, ""CD"": 0.007643415253}",20260716,original_54
37,damage_restore_rewire,cut_middle_then_reconnect,6,2.767360327261,0.0,0.441898664235,1.057697884659,0.287611941803,"{""A"": 0.283167415291, ""B"": 0.441898664235, ""C"": 0.384531469097, ""D"": 0.378189670713}","{""AB"": -1.057697884659, ""AC"": -0.586715944093, ""AD"": -0.302560750944, ""BC"": -0.312278418274, ""BD"": -0.318379602179, ""CD"": -0.049676875575}","{""AB"": 0.287611941803, ""AC"": 0.0, ""AD"": 0.006284747347, ""BC"": 0.043737814617, ""BD"": 0.0, ""CD"": 0.23095476565}",20260716,original_54
38,topology_mutation,ring,5,4.090059484647,0.0,0.446656400758,0.706429073344,0.166187715638,"{""A"": 0.446656400758, ""B"": 0.279956692484, ""C"": 0.436061776734, ""D"": 0.11508712442}","{""AB"": -0.302831321388, ""AC"": -0.56849956448, ""AD"": -0.214500160166, ""BC"": -0.706429073344, ""BD"": -0.345423674992, ""CD"": -0.499808368245}","{""AB"": 0.0, ""AC"": 0.082572568017, ""AD"": 0.003029323187, ""BC"": 0.166187715638, ""BD"": 0.024358651497, ""CD"": 0.054207763368}",20260716,original_54
39,topology_mutation,cross,5,3.016765096462,0.0,0.288875103903,0.519664660647,0.160703871632,"{""A"": 0.103420107912, ""B"": 0.0193015667, ""C"": 0.261713251227, ""D"": 0.288875103903}","{""AB"": -0.157370510785, ""AC"": -0.316951551769, ""AD"": -0.408256090911, ""BC"": -0.348639997895, ""BD"": -0.519664660647, ""CD"": -0.290803397096}","{""AB"": 0.0, ""AC"": 0.04714252374, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.160703871632, ""CD"": 0.0}",20260716,original_54
40,topology_mutation,long_plus_chain,5,3.95307562396,0.0,0.379731270934,0.68498991619,0.218731992775,"{""A"": 0.196531628241, ""B"": 0.199253443391, ""C"": 0.379731270934, ""D"": 0.25305152463}","{""AB"": -0.444335375246, ""AC"": -0.482190157203, ""AD"": -0.572513688928, ""BC"": -0.68498991619, ""BD"": -0.368757191625, ""CD"": -0.494525624363}","{""AB"": 0.090372924009, ""AC"": 0.0, ""AD"": 0.008522651331, ""BC"": 0.218731992775, ""BD"": 0.050315036861, ""CD"": 0.063852100528}",20260716,original_54
41,topology_mutation,star_B,5,4.799198578454,0.0,0.528390840501,0.473152735041,0.181256861394,"{""A"": 0.342186446405, ""B"": 0.528390840501, ""C"": 0.294497341411, ""D"": 0.308530607246}","{""AB"": -0.473152735041, ""AC"": -0.406804790424, ""AD"": -0.282272192235, ""BC"": -0.139627158207, ""BD"": -0.167926803967, ""CD"": -0.181401232739}","{""AB"": 0.050610250374, ""AC"": 0.021688060843, ""AD"": 0.02470842381, ""BC"": 0.102438068755, ""BD"": 0.181256861394, ""CD"": 0.01374592192}",20260716,original_54
42,topology_mutation,single_AD,5,1.204456964558,0.0,0.349659022632,0.513198235507,0.198394924466,"{""A"": 0.065339347896, ""B"": 0.0, ""C"": 0.0, ""D"": 0.349659022632}","{""AB"": -0.08835533933, ""AC"": -0.076375319959, ""AD"": -0.513198235507, ""BC"": 0.0, ""BD"": -0.472827516485, ""CD"": -0.408717267467}","{""AB"": 0.0, ""AC"": 0.0, ""AD"": 0.198394924466, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.0}",20260716,original_54
43,initial_environment_variation,empty,5,8.790237803553,-0.275522761451,0.549936682804,1.462615071909,0.227762517745,"{""A"": 0.360824765827, ""B"": 0.48257868227, ""C"": 0.549936682804, ""D"": 0.258884970999}","{""AB"": -1.462615071909, ""AC"": -0.842203222813, ""AD"": -0.988757587786, ""BC"": -1.2232751837, ""BD"": -0.761652393292, ""CD"": -1.191401271979}","{""AB"": 0.227762517745, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.009351076098, ""BD"": 0.01447721821, ""CD"": 0.052683549999}",20260716,original_54
44,initial_environment_variation,biased_left,5,5.204278293091,-0.392356855701,0.634591169016,1.479772292907,0.05831354095,"{""A"": 0.042321138187, ""B"": 0.357383570111, ""C"": 0.634591169016, ""D"": 0.257429878648}","{""AB"": -0.404703299435, ""AC"": -0.314709305887, ""AD"": -0.24152799605, ""BC"": -1.215994264917, ""BD"": -0.454353822912, ""CD"": -1.479772292907}","{""AB"": 0.034107952845, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.038115178435, ""BD"": 0.05831354095, ""CD"": 0.051853978196}",20260716,original_54
45,initial_environment_variation,biased_right,5,6.377502056423,-0.375531020008,0.504059295314,1.439389273644,0.105834996544,"{""A"": 0.36649753694, ""B"": 0.478819580331, ""C"": 0.504059295314, ""D"": 0.174652345159}","{""AB"": -1.439389273644, ""AC"": -0.728608382098, ""AD"": -0.321606810085, ""BC"": -1.209861066495, ""BD"": -0.204858954008, ""CD"": -0.624264908092}","{""AB"": 0.105834996544, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.008548224366, ""BD"": 0.0, ""CD"": 0.031219614251}",20260716,original_54
46,initial_environment_variation,alternating,5,3.238560107697,-0.386904469175,0.431326738444,1.103226577966,0.079067535296,"{""A"": 0.107095295929, ""B"": 0.431326738444, ""C"": 0.382042246698, ""D"": 0.266795706449}","{""AB"": -0.515393202098, ""AC"": -0.220035105186, ""AD"": -0.385609846773, ""BC"": -0.653130007496, ""BD"": -0.610295746069, ""CD"": -1.103226577966}","{""AB"": 0.053835596267, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.077175782403, ""BD"": 0.0, ""CD"": 0.079067535296}",20260716,original_54
