region_type,grid_id,structure,g_internal,theta_in_RE,theta_out_DW,out_layers,n_seed,resource_attributable_W_mean,resource_attributable_W_std,central_resource_attributable_W_mean,fixed_to_matched_central_ratio_mean,efficiency_resource_to_W_mean,efficiency_resource_to_W_std,net_resource_transfer_mean,initial_internal_energy_change_mean,Q_noise_cum_mean,D_population_mean,D_to_W_flow_cum_mean,max_abs_energy_balance_residual,max_U_DW_commutator_norm,n_efficiency_gt_1,n_outlet_narrow
top_fixed_to_matched_central_ratio,QFCBM_0403,chain,0.4,0.05,0.05,4,10,0.050342584684848646,0.000608328364831665,0.05792765647122215,0.8690574243494493,0.12252839877002768,8.646095237142358e-05,0.4108629376935312,2.4548764203508773,2.5292354503362757,0.03848907468930298,0.3365039077095044,3.419486915845482e-14,0.0,0,0
top_fixed_to_matched_central_ratio,QFCBM_0406,chain,0.4,0.05,0.1,2,10,0.050342584684848535,0.00060832836483175,0.05792765647122215,0.8690574243494474,0.12252839876998675,8.646095236596572e-05,0.4108629376936676,2.4548764203508773,2.529235450336275,0.038489074689302946,0.3365039077095041,3.3306690738754696e-14,0.0,0,0
outlet_narrow,QFCBM_0261,chain,0.1,0.4,0.05,1,10,0.01834208717373268,0.0005629231210182863,0.14823113569892882,0.12372112554624204,0.0017047275106070639,1.3137611660907721e-05,10.758233194240608,1.8740174958280265,12.591963869832787,0.07561302157925119,0.04028682023694521,3.3750779948604765e-14,0.0,0,10
outlet_narrow,QFCBM_0841,ring,0.2,0.2,0.05,1,10,0.02652592956919589,0.0004747689376873212,0.05715395674650744,0.4640968794379142,0.004988198650264261,2.463116032699585e-05,5.317646142297368,2.232599142916304,7.502997106550457,0.08867856861685099,0.04724817866182234,2.9753977059954195e-14,0.0,0,10
outlet_narrow,QFCBM_0341,chain,0.2,0.2,0.05,1,10,0.03196305397105407,0.0005567979641704103,0.05846106327975169,0.5467278408082256,0.005960805865793223,9.136670858412694e-06,5.3621332226274605,2.23098191048818,7.540096507318241,0.0995089330169254,0.05301862579610452,2.8421709430404014e-14,0.0,0,10
outlet_narrow,QFCBM_0479,chain,0.4,0.4,0.8,4,10,0.034615533533051426,0.0006198561684410207,0.1734611899321418,0.199571062302407,0.00225075933230061,3.863164287111634e-06,15.379158071525955,1.7370282219595086,17.052302783936483,0.08781388267879436,0.06388350954895633,9.103828801926284e-15,0.0,0,10
outlet_narrow,QFCBM_0281,chain,0.1,0.8,0.05,1,10,0.01736980312320984,0.0007493042198831343,0.21194872914863247,0.08193103246395299,0.001213566673092067,2.616894916346212e-05,14.30822518925605,1.4723489517570814,15.741259604827292,0.07378817329236839,0.039314536186422375,2.3092638912203256e-14,0.0,0,10
outlet_narrow,QFCBM_0781,ring,0.1,0.8,0.05,1,10,0.03275084383119461,0.0015901663627589473,0.19774742248940022,0.16555816345305102,0.002275544650297346,5.973193565434291e-05,14.385605018269974,1.4659557997742205,15.797634591321117,0.10121237965656275,0.05392622672410565,4.1744385725905886e-14,0.0,0,10
outlet_narrow,QFCBM_0761,ring,0.1,0.4,0.05,1,10,0.03263004052782034,0.001105963126164522,0.13924566062075747,0.23428893422073696,0.0030237323071356298,3.6896546585471884e-05,10.789103589915138,1.872711917792433,12.608010084288477,0.10098564786856952,0.05380542342073138,5.0626169922907145e-14,0.0,0,10
outlet_narrow,QFCBM_0476,chain,0.4,0.4,0.4,8,10,0.03461553353305174,0.0006198561684409547,0.17346118993214504,0.19957106230240504,0.0022507593323007665,3.863164287128152e-06,15.379158071525023,1.7370282219595012,17.05230278393659,0.08781388267879525,0.06388350954895686,5.684341886080803e-14,0.0,0,10
outlet_narrow,QFCBM_0941,ring,0.4,0.2,0.05,1,10,0.0339056396544435,0.00041550154471964225,0.055991723409633244,0.605548266503422,0.006080215984379496,1.897713666291426e-05,5.576455622875545,2.227567634090051,7.749693600034436,0.1019695646809412,0.0543296569313124,7.549516567451064e-15,0.0,0,10
outlet_narrow,QFCBM_0421,chain,0.4,0.1,0.05,1,10,0.013892053501732,0.00017987382101155636,0.015867370967176338,0.8755155363245946,0.00874403367265872,7.663302325845152e-06,1.588736384528363,2.4023291323971034,3.95666992409667,0.06455596861710788,0.03439559283017687,3.907985046680551e-14,0.0,0,9
outlet_narrow,QFCBM_0741,ring,0.1,0.2,0.05,1,10,0.015624545199267393,0.0004646788247623591,0.05627059969452482,0.2776275087897139,0.003208492755037419,2.815333319476124e-05,4.869094016777342,2.2453336477218273,7.077627736407886,0.06906858720999348,0.03679992809217843,2.2648549702353197e-14,0.0,0,9
outlet_narrow,QFCBM_0321,chain,0.2,0.1,0.05,1,10,0.009489006003808309,0.00016096428716201196,0.01686003440540644,0.5628001947425146,0.006067479850935911,8.347521697168987e-06,1.56389478751434,2.4027227322003335,3.9360729418865565,0.057328123910474725,0.03054457782885876,2.7977620220553945e-14,0.0,0,7
outlet_narrow,QFCBM_0379,chain,0.2,0.4,0.8,4,10,0.006368859542532581,0.00015044581711264583,0.0839777260895316,0.07585251943835544,0.00047836184865291873,1.8447932244925146e-06,13.313073944518461,1.7791426211798438,15.056430537234775,0.04919125650822584,0.03578602846161666,4.507505479978136e-14,0.0,0,6
outlet_narrow,QFCBM_0459,chain,0.4,0.2,0.8,4,10,0.0129147343587649,0.00022675275117401414,0.05866313018990994,0.22015991019453995,0.002306330788068388,3.5288477511898384e-06,5.599578277821405,2.2260204017465433,7.783415969193014,0.05798409646038821,0.0421827103746698,1.2656542480726783e-14,0.0,0,6
