grid_id,structure,g_internal,theta_in_RE,theta_out_DW,out_layers,n_seed,resource_attributable_W_mean,resource_attributable_W_std,central_resource_attributable_W_mean,fixed_to_matched_central_ratio_mean,efficiency_resource_to_W_mean,efficiency_resource_to_W_std,net_resource_transfer_mean,initial_internal_energy_change_mean,Q_noise_cum_mean,D_population_mean,D_to_W_flow_cum_mean,max_abs_energy_balance_residual,max_U_DW_commutator_norm,n_efficiency_gt_1,n_outlet_narrow
QFCBM_0449,chain,0.4,0.2,0.2,1,10,0.6963559584001875,0.008559621112990006,0.7963100532692072,0.8744740495022245,0.12099772741053624,9.054755819062904e-05,5.755090623809136,2.263603589218156,7.03617693160218,0.11237961926117512,0.9825172814248427,1.2656542480726783e-14,0.0,0,0
QFCBM_0450,chain,0.4,0.2,0.2,2,10,2.000740384047373,0.021648787427047067,2.368572987262323,0.8446913710076865,0.3398618085840007,0.0001749804194789576,5.886915085959208,2.332381222381163,5.412176040789183,0.07380790051022154,2.807120267551079,7.549516567451064e-15,0.0,0,0
QFCBM_0451,chain,0.4,0.2,0.2,4,10,3.356054444914772,0.03320912336578525,4.542644511391812,0.7387773031506296,0.5577053050610064,0.00021010086239203908,6.017611112649112,2.3919081560517794,3.6629794133827587,0.02104289049676187,4.746539855317973,6.439293542825908e-15,0.0,0,0
QFCBM_0452,chain,0.4,0.2,0.2,8,10,2.27056374033243,0.029417091543797264,4.852586277243616,0.4678957446594338,0.3873275202822165,0.00021572631440471698,5.8621093560159405,2.3469833773794635,4.716243508042398,1.4008757990827415e-05,3.492849225352855,7.993605777301127e-15,0.0,0,0
QFCBM_0453,chain,0.4,0.2,0.4,1,10,2.0007403840473748,0.0216487874270463,2.368572987262326,0.8446913710076863,0.33986180858400766,0.00017498041947948992,5.886915085959094,2.332381222381163,5.412176040789189,0.07380790051022158,2.8071202675510816,6.661338147750939e-15,0.0,0,0
QFCBM_0454,chain,0.4,0.2,0.4,2,10,3.3560544449147756,0.03320912336578513,4.542644511391818,0.7387773031506295,0.5577053050610198,0.00021010086239226682,6.017611112648973,2.3919081560517794,3.662979413382761,0.02104289049676188,4.746539855317978,4.440892098500626e-15,0.0,0,0
QFCBM_0455,chain,0.4,0.2,0.4,4,10,2.2705637403324332,0.029417091543796244,4.852586277243624,0.4678957446594336,0.38732752028222606,0.00021572631440494887,5.862109356015805,2.3469833773794635,4.7162435080424014,1.4008757990827405e-05,3.4928492253528587,5.773159728050814e-15,0.0,0,0
QFCBM_0456,chain,0.4,0.2,0.4,8,10,0.012914734358764932,0.0002267527511739225,0.05866313018991061,0.220159910194538,0.0023063307880687137,3.5288477512837354e-06,5.599578277820626,2.226020401746542,7.783415969193051,0.05798409646038867,0.04218271037467005,2.2648549702353197e-14,0.0,0,6
QFCBM_0457,chain,0.4,0.2,0.8,1,10,3.356054444914773,0.0332091233657853,4.5426445113918135,0.7387773031506295,0.557705305061009,0.00021010086239205792,6.017611112649083,2.3919081560517794,3.6629794133827587,0.02104289049676186,4.746539855317974,8.215650382226158e-15,0.0,0,0
QFCBM_0458,chain,0.4,0.2,0.8,2,10,2.270563740332431,0.029417091543796573,4.852586277243617,0.4678957446594339,0.3873275202822197,0.00021572631440509846,5.862109356015895,2.3469833773794635,4.716243508042398,1.4008757990827437e-05,3.492849225352856,7.993605777301127e-15,0.0,0,0
QFCBM_0459,chain,0.4,0.2,0.8,4,10,0.0129147343587649,0.00022675275117401414,0.05866313018990994,0.22015991019453995,0.002306330788068388,3.5288477511898384e-06,5.599578277821405,2.2260204017465433,7.783415969193014,0.05798409646038821,0.0421827103746698,1.2656542480726783e-14,0.0,0,6
QFCBM_0460,chain,0.4,0.2,0.8,8,10,0.2586188144351217,0.0033205726183950504,0.29358503554425947,0.8808991536600708,0.04528443053030924,3.869615126568835e-05,5.710953886611148,2.237614880403437,7.582684031636873,0.1248773723739622,0.36588473537730787,1.376676550535194e-14,0.0,0,0
QFCBM_0461,chain,0.4,0.4,0.05,1,10,0.1344627174494955,0.0018049525234410861,0.15492984784776315,0.86789061269944,0.008382315258771355,8.484099513240197e-06,16.041123449210524,1.716344058036512,17.602501250469473,0.2908511232430458,0.15496625677794038,9.769962616701378e-15,0.0,0,0
QFCBM_0462,chain,0.4,0.4,0.05,2,10,0.5261641619998288,0.0069688459090673244,0.6089780344178504,0.8640067822864207,0.032624176857307716,3.18030978990374e-05,16.127937115266338,1.7387325037047066,17.260813574479464,0.28285589333842176,0.6058560444923736,2.0872192862952943e-14,0.0,0,0
QFCBM_0463,chain,0.4,0.4,0.05,4,10,1.9336309867434103,0.0244272251065019,2.277656682507218,0.848947491483111,0.11762361789965728,0.00010046296224933792,16.439057564622825,1.8168558063146416,16.03612106117092,0.25389824619558315,2.2197923097680663,3.907985046680551e-14,0.0,0,0
QFCBM_0464,chain,0.4,0.4,0.05,8,10,5.741210156082467,0.06438719206495452,7.217294184916435,0.795466070598372,0.33238093162499194,0.00020487093810007197,17.27295017979336,2.010687460690506,12.73604760090029,0.17215645507240468,6.547590039586176,7.105427357601003e-14,0.0,0,0
QFCBM_0465,chain,0.4,0.4,0.1,1,10,0.5261641619998281,0.006968845909067253,0.6089780344178495,0.8640067822864207,0.03262417685730727,3.180309789909789e-05,16.12793711526653,1.738732503704708,17.260813574479442,0.2828558933384214,0.6058560444923728,1.6875389974302383e-14,0.0,0,0
QFCBM_0466,chain,0.4,0.4,0.1,2,10,1.9336309867434065,0.024427225106502127,2.2776566825072115,0.8489474914831115,0.11762361789965517,0.00010046296224912508,16.439057564623084,1.8168558063146443,16.036121061170885,0.25389824619558266,2.219792309768062,3.064215547965432e-14,0.0,0,0
QFCBM_0467,chain,0.4,0.4,0.1,4,10,5.741210156082447,0.06438719206495415,7.2172941849164,0.795466070598373,0.3323809316249817,0.00020487093809972925,17.27295017979383,2.0106874606905087,12.736047600900257,0.17215645507240415,6.547590039586154,5.4178883601707645e-14,0.0,0,0
QFCBM_0468,chain,0.4,0.4,0.1,8,10,9.947793814123486,0.10301327936297472,15.359245049771735,0.6476631728436352,0.5488982828535653,0.0002563014519668374,18.12318769881996,2.2000523952093785,8.984960869504988,0.05026612551796271,11.33827922452669,7.949196856316122e-14,0.0,0,0
QFCBM_0469,chain,0.4,0.4,0.2,1,10,1.9336309867433914,0.024427225106502064,2.277656682507193,0.8489474914831121,0.11762361789964695,0.0001004629622492694,16.439057564624104,1.8168558063146527,16.036121061170782,0.2538982461955809,2.2197923097680468,5.773159728050814e-15,0.0,0,0
QFCBM_0470,chain,0.4,0.4,0.2,2,10,5.74121015608238,0.06438719206495347,7.2172941849163035,0.7954660705983745,0.3323809316249481,0.00020487093810120293,17.272950179795373,2.010687460690518,12.736047600900125,0.17215645507240232,6.547590039586086,9.769962616701378e-15,0.0,0,0
QFCBM_0471,chain,0.4,0.4,0.2,4,10,9.947793814123369,0.10301327936297748,15.35924504977147,0.6476631728436385,0.5488982828535122,0.00025630145196973465,18.123187698821503,2.200052395209384,8.984960869504896,0.050266125517962126,11.33827922452657,1.8651746813702633e-14,0.0,0,0
QFCBM_0472,chain,0.4,0.4,0.2,8,10,6.456251169938897,0.08637825122712328,17.175411207158323,0.37589052291306074,0.3794859074033341,0.00026044817965425104,17.013080583925095,2.0611827355243184,11.395726664490512,3.0796279708339045e-05,7.678536654959321,2.1760371282653068e-14,0.0,0,0
QFCBM_0473,chain,0.4,0.4,0.4,1,10,5.74121015608239,0.06438719206495547,7.217294184916321,0.7954660705983739,0.3323809316249542,0.00020487093810118374,17.27295017979509,2.0106874606905163,12.736047600900147,0.17215645507240263,6.547590039586096,1.5987211554602254e-14,0.0,0,0
QFCBM_0474,chain,0.4,0.4,0.4,2,10,9.94779381412339,0.10301327936297121,15.359245049771516,0.647663172843638,0.5488982828535225,0.00025630145196897197,18.1231876988212,2.200052395209383,8.984960869504913,0.0502661255179622,11.338279224526591,2.753353101070388e-14,0.0,0,0
QFCBM_0475,chain,0.4,0.4,0.4,4,10,6.456251169938907,0.08637825122712299,17.175411207158387,0.37589052291305997,0.37948590740334026,0.00026044817965471736,17.01308058392485,2.061182735524317,11.395726664490534,3.079627970833926e-05,7.678536654959332,3.3750779948604765e-14,0.0,0,0
QFCBM_0476,chain,0.4,0.4,0.4,8,10,0.03461553353305174,0.0006198561684409547,0.17346118993214504,0.19957106230240504,0.0022507593323007665,3.863164287128152e-06,15.379158071525023,1.7370282219595012,17.05230278393659,0.08781388267879525,0.06388350954895686,5.684341886080803e-14,0.0,0,10
QFCBM_0477,chain,0.4,0.4,0.8,1,10,9.947793814123372,0.10301327936297729,15.359245049771479,0.6476631728436384,0.5488982828535133,0.0002563014519694729,18.123187698821468,2.200052395209384,8.9849608695049,0.050266125517962126,11.338279224526573,1.9539925233402755e-14,0.0,0,0
QFCBM_0478,chain,0.4,0.4,0.8,2,10,6.456251169938898,0.08637825122712317,17.17541120715834,0.3758905229130604,0.37948590740333477,0.00026044817965510897,17.013080583925067,2.061182735524318,11.395726664490516,3.079627970833926e-05,7.678536654959322,2.3092638912203256e-14,0.0,0,0
QFCBM_0479,chain,0.4,0.4,0.8,4,10,0.034615533533051426,0.0006198561684410207,0.1734611899321418,0.199571062302407,0.00225075933230061,3.863164287111634e-06,15.379158071525955,1.7370282219595086,17.052302783936483,0.08781388267879436,0.06388350954895633,9.103828801926284e-15,0.0,0,10
QFCBM_0480,chain,0.4,0.4,0.8,8,10,0.7104430388317116,0.009350711040517585,0.8240441880290692,0.8621363874340064,0.043939001502654285,4.208732299279668e-05,16.16874473086935,1.7491672550821646,17.10020302617739,0.2790861066065217,0.8177089597738977,1.021405182655144e-14,0.0,0,0
QFCBM_0481,chain,0.4,0.8,0.05,1,10,0.22169986297751101,0.003073291508597309,0.289841352701594,0.7648927228357314,0.007839307036634222,1.1292797622155976e-05,28.280287295368407,0.847206944124015,28.885290837185334,0.454583682142618,0.24220340230595588,3.752553823233029e-14,0.0,0,0
QFCBM_0482,chain,0.4,0.8,0.05,2,10,0.8700474408962616,0.011926025353337501,1.147540686056863,0.7581753982342551,0.03052513110771803,4.2890150417258074e-05,28.502416776233314,0.8838690145662333,28.436546467410324,0.44340461269286013,0.9497393233888065,2.109423746787797e-14,0.0,0,0
QFCBM_0483,chain,0.4,0.8,0.05,4,10,3.2311641033941214,0.04258291372487002,4.409396518884738,0.732778809572347,0.11025320968471049,0.00014206845599225838,29.306555469683065,1.0160799552309658,26.805309998496,0.402309149886265,3.5173254264187777,2.220446049250313e-14,0.0,0,0
QFCBM_0484,chain,0.4,0.8,0.05,8,10,9.876997053639945,0.11826777837067705,15.209574925794575,0.6493788983580864,0.31329955339775967,0.00032745718148727363,31.525608768928294,1.3778174340020637,22.220049265789342,0.28089912327760513,10.683376937143654,8.79296635503124e-14,0.0,0,0
QFCBM_0485,chain,0.4,0.8,0.1,1,10,0.8700474408962601,0.011926025353337413,1.1475406860568609,0.7581753982342552,0.03052513110771768,4.289015041720684e-05,28.502416776233588,0.8838690145662387,28.436546467410267,0.44340461269285936,0.949739323388805,2.7755575615628917e-14,0.0,0,0
QFCBM_0486,chain,0.4,0.8,0.1,2,10,3.2311641033941094,0.042582913724870865,4.4093965188847175,0.7327788095723475,0.11025320968470853,0.00014206845599234956,29.306555469683474,1.0160799552309752,26.80530999849592,0.40230914988626354,3.5173254264187648,5.773159728050814e-15,0.0,0,0
QFCBM_0487,chain,0.4,0.8,0.1,4,10,9.876997053639892,0.11826777837067794,15.20957492579445,0.6493788983580882,0.31329955339775084,0.0003274571814877444,31.52560876892901,1.3778174340020746,22.220049265789232,0.2808991232776037,10.683376937143601,5.995204332975845e-14,0.0,0,0
QFCBM_0488,chain,0.4,0.8,0.1,8,10,17.6555578850702,0.2000662632498519,38.380658814000995,0.4600009968262461,0.5211955932974945,0.00045635824098030523,33.87501845087711,1.7911096330303156,16.62008478843648,0.08443704586493656,19.046043295473403,1.2789769243681806e-13,0.0,0,0
QFCBM_0489,chain,0.4,0.8,0.2,1,10,3.231164103394073,0.042582913724870344,4.409396518884654,0.73277880957235,0.11025320968470169,0.00014206845599235477,29.306555469684962,1.0160799552310056,26.805309998495648,0.4023091498862593,3.5173254264187284,5.1958437552457326e-14,0.0,0,0
QFCBM_0490,chain,0.4,0.8,0.2,2,10,9.876997053639716,0.11826777837067377,15.209574925794058,0.6493788983580931,0.3132995533977232,0.00032745718148677425,31.525608768931228,1.3778174340021103,22.22004926578887,0.2808991232775989,10.683376937143422,4.107825191113079e-14,0.0,0,0
QFCBM_0491,chain,0.4,0.8,0.2,4,10,17.65555788506986,0.20006626324985602,38.38065881399958,0.4600009968262541,0.5211955932974496,0.00045635824098028144,33.87501845087938,1.791109633030338,16.62008478843621,0.08443704586493503,19.046043295473062,1.9317880628477724e-14,0.0,0,0
QFCBM_0492,chain,0.4,0.8,0.2,8,10,11.039254315852453,0.15547110622634294,47.3454704283716,0.2331568528536651,0.3590744177858862,0.0004156513663766688,30.743430497325573,1.5069961735904154,19.988886870042258,4.917731415903672e-05,12.261539800872878,2.1760371282653068e-14,0.0,0,0
QFCBM_0493,chain,0.4,0.8,0.4,1,10,9.876997053639744,0.11826777837067624,15.209574925794135,0.6493788983580918,0.3132995533977277,0.00032745718148746814,31.525608768930862,1.377817434002104,22.22004926578893,0.2808991232775998,10.68337693714345,2.4646951146678475e-14,0.0,0,0
QFCBM_0494,chain,0.4,0.8,0.4,2,10,17.655557885069904,0.20006626324985669,38.38065881399983,0.46000099682625245,0.521195593297457,0.00045635824098013604,33.87501845087898,1.791109633030334,16.620084788436262,0.08443704586493532,19.046043295473105,9.769962616701378e-15,0.0,0,0
QFCBM_0495,chain,0.4,0.8,0.4,4,10,11.039254315852478,0.15547110622634427,47.345470428371975,0.23315685285366378,0.3590744177858908,0.00041565136637688934,30.74343049732525,1.5069961735904112,19.988886870042304,4.9177314159037055e-05,12.261539800872905,2.4424906541753444e-14,0.0,0,0
QFCBM_0496,chain,0.4,0.8,0.4,8,10,0.05599064344371803,0.0010271244409180253,0.3538408221779229,0.1582561600156664,0.0021111534457895808,5.033756119772406e-06,26.520620636411355,0.937334904319097,27.372696921270553,0.11719597842140854,0.08525861945962314,6.128431095930864e-14,0.0,0,0
QFCBM_0497,chain,0.4,0.8,0.8,1,10,17.65555788506987,0.200066263249858,38.380658813999624,0.46000099682625406,0.521195593297451,0.000456358240980057,33.8750184508793,1.7911096330303373,16.62008478843622,0.08443704586493506,19.046043295473073,1.3100631690576847e-14,0.0,0,0
QFCBM_0498,chain,0.4,0.8,0.8,2,10,11.03925431585246,0.15547110622634244,47.34547042837169,0.2331568528536648,0.3590744177858873,0.0004156513663763331,30.743430497325498,1.506996173590414,19.988886870042265,4.9177314159036954e-05,12.261539800872885,1.7985612998927536e-14,0.0,0,0
QFCBM_0499,chain,0.4,0.8,0.8,4,10,0.0559906434437174,0.0010271244409179878,0.3538408221779121,0.15825616001566947,0.0021111534457894728,5.033756119755812e-06,26.520620636412424,0.9373349043191166,27.372696921270347,0.1171959784214073,0.08525861945962229,5.684341886080803e-14,0.0,0,0
QFCBM_0500,chain,0.4,0.8,0.8,8,10,1.176371952531417,0.01604052433250763,1.5581590446132367,0.7549661060837217,0.04112123736235348,5.711202873914695e-05,28.60716878867646,0.9011364910277333,28.224667406228654,0.4381088064627302,1.2836378734736031,6.306066779870889e-14,0.0,0,0
QFCBM_0501,ring,0.025,0.05,0.05,1,10,9.750027114679063e-05,4.521216408014697e-06,0.0029234651750711695,0.03333771791403016,0.0002433105484943631,3.4034478098402736e-06,0.40058496075261585,2.4520418317748947,2.830580047595757,0.041378817950171995,0.02204674493306195,3.3306690738754696e-14,0.0,0,3
QFCBM_0502,ring,0.025,0.05,0.05,2,10,0.00035280946609353816,1.6298327846958886e-05,0.010774547604194579,0.03273185374169147,0.0008804133464060673,1.2101117682399688e-05,0.40059478009112015,2.452075288475725,2.7723447791122897,0.03750145222327917,0.08032528945589908,3.6859404417555203e-14,0.0,0,0
QFCBM_0503,ring,0.025,0.05,0.05,4,10,0.0009976313262737625,4.568084796738415e-05,0.03229250500693272,0.03088171650467687,0.0024893966223543474,3.275199891050205e-05,0.4006195360515676,2.452151822851775,2.616696769327336,0.02700204158798906,0.23607458957744645,3.774758283725532e-14,0.0,0,0
QFCBM_0504,ring,0.025,0.05,0.05,8,10,0.0015667022403083666,7.085126561577502e-05,0.057560006318606846,0.027208690423428033,0.003909210828866946,4.8149926942822096e-05,0.40064537033041175,2.4522029685113607,2.4037478705387993,0.011808244579637731,0.44910046830435013,3.4638958368304884e-14,0.0,0,0
QFCBM_0505,ring,0.025,0.05,0.1,1,10,0.000352809466093601,1.6298327846983484e-05,0.010774547604194568,0.03273185374169728,0.000880413346406154,1.2101117682383918e-05,0.4005947800911514,2.4520752884757253,2.7723447791122893,0.03750145222327914,0.08032528945589905,3.6415315207705135e-14,0.0,0,0
QFCBM_0506,ring,0.025,0.05,0.1,2,10,0.0009976313262738553,4.568084796748214e-05,0.032292505006932606,0.030881716504679774,0.002489396622354151,3.2751998910650104e-05,0.4006195360516358,2.452151822851775,2.6166967693273357,0.02700204158798906,0.23607458957744631,3.5527136788005016e-14,0.0,0,0
QFCBM_0507,ring,0.025,0.05,0.1,4,10,0.0015667022403084597,7.085126561572572e-05,0.05756000631860686,0.027208690423429677,0.00390921082886663,4.814992694283752e-05,0.4006453703304686,2.4522029685113607,2.4037478705388002,0.011808244579637719,0.44910046830434985,3.419486915845482e-14,0.0,0,0
QFCBM_0508,ring,0.025,0.05,0.1,8,10,0.0010431169764226957,4.6273488691725794e-05,0.045221668526136835,0.023059519160587804,0.0026029110815746653,2.9431213756838425e-05,0.4006339015513447,2.4521368014732987,2.3010315420919603,0.00244603165678676,0.5517391609339347,3.241851231905457e-14,0.0,0,0
QFCBM_0509,ring,0.025,0.05,0.2,1,10,0.0009976313262737748,4.56808479674216e-05,0.03229250500693254,0.030881716504677408,0.002489396622352324,3.275199891008404e-05,0.40061953605190015,2.452151822851775,2.6166967693273326,0.027002041587988978,0.2360745895774457,3.1530333899354446e-14,0.0,0,0
QFCBM_0510,ring,0.025,0.05,0.2,2,10,0.0015667022403085332,7.085126561576428e-05,0.05756000631860656,0.027208690423431076,0.003909210828864333,4.8149926941757125e-05,0.4006453703307244,2.4522029685113607,2.4037478705387967,0.01180824457963771,0.44910046830434885,3.064215547965432e-14,0.0,0,0
QFCBM_0511,ring,0.025,0.05,0.2,4,10,0.0010431169764227894,4.6273488691830074e-05,0.04522166852613671,0.02305951916058987,0.00260291108157361,2.943121375653778e-05,0.40063390155154366,2.4521368014732987,2.3010315420919585,0.00244603165678676,0.5517391609339337,2.9753977059954195e-14,0.0,0,0
QFCBM_0512,ring,0.025,0.05,0.2,8,10,0.0002797963879532897,1.22399572122645e-05,0.013813293293871164,0.02024999329399983,0.0006982378020805944,7.4918137673479955e-06,0.40060938264972207,2.4520581309340357,2.2962871538417895,2.231472734040978e-06,0.5563803597431037,3.3306690738754696e-14,0.0,0,0
QFCBM_0513,ring,0.025,0.05,0.4,1,10,0.0015667022403084972,7.085126561575043e-05,0.05756000631860667,0.0272086904234304,0.003909210828864517,4.81499269416291e-05,0.40064537033069597,2.4522029685113607,2.4037478705387967,0.011808244579637719,0.44910046830434913,3.1530333899354446e-14,0.0,0,0
QFCBM_0514,ring,0.025,0.05,0.4,2,10,0.0010431169764227894,4.627348869185037e-05,0.04522166852613671,0.02305951916058984,0.0026029110815737532,2.9431213756525938e-05,0.4006339015515209,2.4521368014732987,2.301031542091959,0.00244603165678676,0.5517391609339338,3.0198066269804264e-14,0.0,0,0
QFCBM_0515,ring,0.025,0.05,0.4,4,10,0.0002797963879532147,1.2239957212161823e-05,0.013813293293871242,0.020249993293994493,0.0006982378020804591,7.491813767063905e-06,0.4006093826496965,2.4520581309340357,2.29628715384179,2.231472734040861e-06,0.5563803597431038,3.3750779948604765e-14,0.0,0,0
QFCBM_0516,ring,0.025,0.05,0.4,8,10,1.163693641763661e-06,5.477179221977192e-08,7.33089735352011e-05,0.015867199971063294,2.9037920828964212e-06,4.013661153321565e-08,0.4005994534999274,2.452029419019366,2.8231834920299983,0.04047544047180683,0.029445380491110985,4.75175454539567e-14,0.0,0,4
QFCBM_0517,ring,0.025,0.05,0.8,1,10,0.0010431169764227339,4.627348869178884e-05,0.045221668526136675,0.023059519160588692,0.00260291108157353,2.9431213756573097e-05,0.4006339015515351,2.4521368014732987,2.3010315420919585,0.00244603165678676,0.5517391609339337,2.930988785010413e-14,0.0,0,0
QFCBM_0518,ring,0.025,0.05,0.8,2,10,0.00027979638795315643,1.2239957212157393e-05,0.013813293293871154,0.02024999329399043,0.0006982378020802602,7.491813767113486e-06,0.4006093826497278,2.4520581309340357,2.2962871538417895,2.2314727340408678e-06,0.5563803597431037,3.3306690738754696e-14,0.0,0,0
QFCBM_0519,ring,0.025,0.05,0.8,4,10,1.1636936417537717e-06,5.477179230802986e-08,7.330897353515048e-05,0.0158671999709,2.9037920828588206e-06,4.0136611662483026e-08,0.4005994535006579,2.452029419019366,2.8231834920299885,0.04047544047180649,0.029445380491110774,3.1530333899354446e-14,0.0,0,4
QFCBM_0520,ring,0.025,0.05,0.8,8,10,0.00045957618325246746,2.119819609520415e-05,0.014151444171267579,0.03246285854766297,0.0011468331778454216,1.5649490456408663e-05,0.40059886052573856,2.4520887407430654,2.747647598743666,0.03585041473815661,0.10504000252628773,3.1974423109204515e-14,0.0,0,0
QFCBM_0521,ring,0.025,0.1,0.05,1,10,0.000347411574698441,1.6424932548210742e-05,0.01064787250098322,0.032614003540199846,0.00023931342181322482,3.5689542580968975e-06,1.451171025916932,2.406458071006695,3.835332440688629,0.04184786834127283,0.022296656236613602,4.485301019485632e-14,0.0,0,4
QFCBM_0522,ring,0.025,0.1,0.05,2,10,0.0012568847723618795,5.921590335258928e-05,0.03924389460397209,0.03201454449594531,0.0008657829183617866,1.2704757534284757e-05,1.4512075776006896,2.406568877634612,3.776547090474896,0.03792353768520435,0.08122936476216741,4.5741188614556456e-14,0.0,0,0
QFCBM_0523,ring,0.025,0.1,0.05,4,10,0.0035526996431648515,0.00016604039668947755,0.11762394242977589,0.030191861943256355,0.0024470786573951376,3.449339529079095e-05,1.45130117411546,2.4068275497318967,3.619499065954814,0.027294288462488943,0.23862965789433752,4.973799150320701e-14,0.0,0,0
QFCBM_0524,ring,0.025,0.1,0.05,8,10,0.00557947907916456,0.0002577800920178093,0.2096056866077979,0.02660882714595193,0.003842886688555875,5.093366533901119e-05,1.4514063490100113,2.4070044712793943,3.4052975751479835,0.01191375293177912,0.4531132451432064,4.973799150320701e-14,0.0,0,0
QFCBM_0525,ring,0.025,0.1,0.1,1,10,0.0012568847723619314,5.9215903352601e-05,0.03924389460397203,0.03201454449594668,0.0008657829183618071,1.2704757534291959e-05,1.4512075776007152,2.406568877634612,3.776547090474895,0.03792353768520434,0.08122936476216738,4.39648317751562e-14,0.0,0,0
QFCBM_0526,ring,0.025,0.1,0.1,2,10,0.0035526996431649582,0.00016604039668957312,0.11762394242977574,0.03019186194325728,0.002447078657395115,3.4493395290822654e-05,1.4513011741155168,2.4068275497318967,3.6194990659548134,0.02729428846248893,0.23862965789433738,4.9293902293356957e-14,0.0,0,0
QFCBM_0527,ring,0.025,0.1,0.1,4,10,0.005579479079164571,0.00025778009201775864,0.2096056866077976,0.026608827145952023,0.0038428866885557847,5.093366533893206e-05,1.4514063490100484,2.4070044712793943,3.4052975751479826,0.011913752931779101,0.453113245143206,4.973799150320701e-14,0.0,0,0
QFCBM_0528,ring,0.025,0.1,0.1,8,10,0.0037172949213151686,0.00016841889234982005,0.16442657274432063,0.02260014131213606,0.002560406490868676,3.123431211497065e-05,1.4513851644568092,2.4067788797344103,3.3037507053140787,0.0024578871210572902,0.5544133388788272,4.75175454539567e-14,0.0,0,0
QFCBM_0529,ring,0.025,0.1,0.2,1,10,0.003552699643164919,0.00016604039668953395,0.11762394242977522,0.03019186194325709,0.0024470786573946926,3.449339529078938e-05,1.4513011741157527,2.4068275497318967,3.619499065954809,0.027294288462488853,0.23862965789433685,4.39648317751562e-14,0.0,0,0
QFCBM_0530,ring,0.025,0.1,0.2,2,10,0.005579479079164544,0.0002577800920177472,0.20960568660779658,0.02660882714595203,0.003842886688555186,5.093366533866941e-05,1.45140634901027,2.4070044712793948,3.40529757514798,0.01191375293177909,0.45311324514320495,4.7073456244106644e-14,0.0,0,0
QFCBM_0531,ring,0.025,0.1,0.2,4,10,0.0037172949213152722,0.00016841889234991376,0.16442657274432015,0.02260014131213674,0.0025604064908684417,3.123431211492214e-05,1.4513851644569826,2.4067788797344103,3.303750705314074,0.0024578871210572803,0.5544133388788262,4.307665335545608e-14,0.0,0,0
QFCBM_0532,ring,0.025,0.1,0.2,8,10,0.0009973828325219368,4.4535126205265476e-05,0.05019639369207966,0.019863716531153982,0.0006870274303744609,7.962740377366865e-06,1.4513139231484415,2.406507937229896,3.3007239141922637,2.234350755447106e-06,0.5570979461876724,4.5297099404706393e-14,0.0,0,0
QFCBM_0533,ring,0.025,0.1,0.4,1,10,0.005579479079164433,0.00025778009201767927,0.20960568660779672,0.026608827145951485,0.0038428866885551623,5.0933665338642127e-05,1.45140634901025,2.4070044712793948,3.405297575147981,0.01191375293177909,0.45311324514320506,4.7073456244106644e-14,0.0,0,0
QFCBM_0534,ring,0.025,0.1,0.4,2,10,0.0037172949213153056,0.00016841889234993872,0.1644265727443202,0.02260014131213693,0.002560406490868488,3.123431211492311e-05,1.4513851644569684,2.4067788797344103,3.3037507053140756,0.0024578871210572803,0.5544133388788264,4.307665335545608e-14,0.0,0,0
QFCBM_0535,ring,0.025,0.1,0.4,4,10,0.0009973828325219283,4.453512620522446e-05,0.05019639369207972,0.019863716531153822,0.0006870274303744732,7.96274037735964e-06,1.4513139231484047,2.406507937229896,3.3007239141922646,2.2343507554471334e-06,0.5570979461876726,4.618527782440651e-14,0.0,0,0
QFCBM_0536,ring,0.025,0.1,0.4,8,10,4.155404152056921e-06,1.992309241182793e-07,0.00027082677998235973,0.015336828307866687,2.8621303399489252e-06,4.192919308722708e-08,1.4512839999971505,2.4064117277852413,3.828247355582974,0.040479552858831466,0.029448372201621276,5.950795411990839e-14,0.0,0,4
QFCBM_0537,ring,0.025,0.1,0.8,1,10,0.0037172949213152276,0.00016841889234991628,0.1644265727443201,0.02260014131213648,0.002560406490868411,3.123431211491971e-05,1.4513851644569826,2.4067788797344103,3.303750705314075,0.0024578871210572803,0.5544133388788263,4.307665335545608e-14,0.0,0,0
QFCBM_0538,ring,0.025,0.1,0.8,2,10,0.0009973828325218813,4.453512620520567e-05,0.05019639369207962,0.019863716531152934,0.0006870274303744319,7.962740377342208e-06,1.4513139231484247,2.406507937229896,3.3007239141922637,2.234350755447154e-06,0.5570979461876725,4.5741188614556456e-14,0.0,0,0
QFCBM_0539,ring,0.025,0.1,0.8,4,10,4.155404152008318e-06,1.992309241256805e-07,0.00027082677998230037,0.01533682830768649,2.8621303399136006e-06,4.1929193065950505e-08,1.4512839999978269,2.4064117277852413,3.8282473555829606,0.04047955285883112,0.029448372201621033,4.3520742565306136e-14,0.0,0,4
QFCBM_0540,ring,0.025,0.1,0.8,8,10,0.0016371189953302352,7.702246488960086e-05,0.05154393151392354,0.031748790752845604,0.0011276904637848154,1.6438399409133548e-05,1.4512228452395959,2.4066138998437845,3.751619199746463,0.03625231303565861,0.10621754533836551,4.618527782440651e-14,0.0,0,0
QFCBM_0541,ring,0.025,0.2,0.05,1,10,0.0009467168624947505,4.756623671006823e-05,0.03106520699056049,0.030461701423845362,0.00022350549666400396,4.165580159992033e-06,4.233922755782396,2.2718999614535007,6.482926755711597,0.04297268492873699,0.02289596152440991,1.9539925233402755e-14,0.0,0,4
