grid_id,controller,kappa,M_initial_label,n_seed,mean_resource_attributable_W,median_resource_attributable_W,n_resource_attr_positive,all_resource_attr_positive,mean_controller_energy_spent,mean_M_energy_final,mean_controller_starved_cycles,max_emitted_when_starved_cycles,mean_angle_budget,mean_net_after_controller_spend,n_net_after_spend_positive,all_net_after_spend_positive,max_residual
QFCBM_0399,evolved,0.03,1.0,60,0.002277052508378488,0.0020709809770454,60,True,1.0000000000000002,0.0,157.31666666666666,0.0,33.333333333333336,-0.9977229474916217,0,False,4.973799150320701e-14
QFCBM_0399,evolved,0.03,20.0,60,0.016026746680043988,0.01579602726222195,60,True,4.568947001822022,15.43105299817787,0.0,0.0,152.2982333940672,-4.552920255141978,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.03,5.0,60,0.016026746680043988,0.01579602726222195,60,True,4.568947001822022,0.43105299817797815,0.0,0.0,152.2982333940672,-4.552920255141978,0,False,6.505906924303417e-14
QFCBM_0399,evolved,0.03,unlimited,60,0.016026746680043988,0.01579602726222195,60,True,4.568947001822022,inf,0.0,0.0,152.2982333940672,-4.552920255141978,0,False,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.0,0.0,60,-2.5301890574022657e-17,-2.0816681711721685e-17,0,False,0.0,0.0,200.0,0.0,0.0,-2.5301890574022657e-17,0,False,4.39648317751562e-14
QFCBM_0399,evolved_random_budget,0.0,0.2,60,0.021351534673788218,0.020591529084367698,60,True,0.0,0.2,0.0,0.0,140.73473056889918,0.021351534673788218,60,True,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.0,1.0,60,0.021351534673788218,0.020591529084367698,60,True,0.0,1.0,0.0,0.0,140.73473056889918,0.021351534673788218,60,True,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.0,20.0,60,0.021351534673788218,0.020591529084367698,60,True,0.0,20.0,0.0,0.0,140.73473056889918,0.021351534673788218,60,True,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.0,5.0,60,0.021351534673788218,0.020591529084367698,60,True,0.0,5.0,0.0,0.0,140.73473056889918,0.021351534673788218,60,True,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.0,unlimited,60,0.021351534673788218,0.020591529084367698,60,True,0.0,inf,0.0,0.0,140.73473056889918,0.021351534673788218,60,True,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,3e-05,0.0,60,-2.5301890574022657e-17,-2.0816681711721685e-17,0,False,0.0,0.0,200.0,0.0,0.0,-2.5301890574022657e-17,0,False,4.39648317751562e-14
QFCBM_0399,evolved_random_budget,3e-05,0.2,60,0.021351534673788218,0.020591529084367698,60,True,0.004222041917066924,0.19577795808293316,0.0,0.0,140.73473056889918,0.017129492756721296,60,True,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,3e-05,1.0,60,0.021351534673788218,0.020591529084367698,60,True,0.004222041917066924,0.995777958082932,0.0,0.0,140.73473056889918,0.017129492756721296,60,True,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,3e-05,20.0,60,0.021351534673788218,0.020591529084367698,60,True,0.004222041917066924,19.995777958082943,0.0,0.0,140.73473056889918,0.017129492756721296,60,True,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,3e-05,5.0,60,0.021351534673788218,0.020591529084367698,60,True,0.004222041917066924,4.995777958082942,0.0,0.0,140.73473056889918,0.017129492756721296,60,True,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,3e-05,unlimited,60,0.021351534673788218,0.020591529084367698,60,True,0.004222041917066924,inf,0.0,0.0,140.73473056889918,0.017129492756721296,60,True,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.0001,0.0,60,-2.5301890574022657e-17,-2.0816681711721685e-17,0,False,0.0,0.0,200.0,0.0,0.0,-2.5301890574022657e-17,0,False,4.39648317751562e-14
QFCBM_0399,evolved_random_budget,0.0001,0.2,60,0.021351534673788218,0.020591529084367698,60,True,0.014073473056889881,0.18592652694311018,0.0,0.0,140.73473056889918,0.007278061616898339,60,True,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.0001,1.0,60,0.021351534673788218,0.020591529084367698,60,True,0.014073473056889881,0.9859265269431116,0.0,0.0,140.73473056889918,0.007278061616898339,60,True,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.0001,20.0,60,0.021351534673788218,0.020591529084367698,60,True,0.014073473056889881,19.985926526943086,0.0,0.0,140.73473056889918,0.007278061616898339,60,True,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.0001,5.0,60,0.021351534673788218,0.020591529084367698,60,True,0.014073473056889881,4.985926526943127,0.0,0.0,140.73473056889918,0.007278061616898339,60,True,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.0001,unlimited,60,0.021351534673788218,0.020591529084367698,60,True,0.014073473056889881,inf,0.0,0.0,140.73473056889918,0.007278061616898339,60,True,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.0003,0.0,60,-2.5301890574022657e-17,-2.0816681711721685e-17,0,False,0.0,0.0,200.0,0.0,0.0,-2.5301890574022657e-17,0,False,4.39648317751562e-14
QFCBM_0399,evolved_random_budget,0.0003,0.2,60,0.021351534673788218,0.020591529084367698,60,True,0.04222041917066974,0.15777958082933066,0.0,0.0,140.73473056889918,-0.020868884496881512,0,False,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.0003,1.0,60,0.021351534673788218,0.020591529084367698,60,True,0.04222041917066974,0.9577795808293293,0.0,0.0,140.73473056889918,-0.020868884496881512,0,False,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.0003,20.0,60,0.021351534673788218,0.020591529084367698,60,True,0.04222041917066974,19.957779580829257,0.0,0.0,140.73473056889918,-0.020868884496881512,0,False,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.0003,5.0,60,0.021351534673788218,0.020591529084367698,60,True,0.04222041917066974,4.95777958082934,0.0,0.0,140.73473056889918,-0.020868884496881512,0,False,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.0003,unlimited,60,0.021351534673788218,0.020591529084367698,60,True,0.04222041917066974,inf,0.0,0.0,140.73473056889918,-0.020868884496881512,0,False,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.001,0.0,60,-2.5301890574022657e-17,-2.0816681711721685e-17,0,False,0.0,0.0,200.0,0.0,0.0,-2.5301890574022657e-17,0,False,4.39648317751562e-14
QFCBM_0399,evolved_random_budget,0.001,0.2,60,0.021351534673788218,0.020591529084367698,60,True,0.14073473056889912,0.05926526943110093,0.0,0.0,140.73473056889918,-0.11938319589511089,0,False,6.505906924303417e-14
